11111	7.69484	
11112	9.20001	
11113	8.31516	
11114	5.89702	
11121	1.42688	
11122	0.754053	
11123	1.98181	
11124	9.92286	
11131	10.7245	
11132	0.93782	
11133	1.43228	
11134	1.39802	
11141	12.9007	
11142	7.78076	
11143	6.12107	
11144	7.24135	
11211	0.504344	
11212	2.12177	
11213	0.16272	
11214	11.1957	
11221	0.431665	
11222	0.33918	
11224	9.10535	
11232	0.131299	
11234	7.81103	
11241	0.840679	
11244	8.2466	
11313	6.49213	
11314	0.101519	
11321	0.981292	
11334	1.62793	
11341	1.92252	
11344	0.00591924	
12121	9.38428	
12122	14.9336	
12123	6.67768	
12124	7.91367	
12131	9.17418	
12132	10.2634	
12133	5.02689	
12134	14.0464	
12221	1.70573	
12222	10.8476	
12223	1.98021	
12224	2.14413	
12231	4.36367	
12232	3.48784	
12233	1.84075	
12234	12.2971	
12321	0.00947064	
12324	3.34194	
12334	6.4071	
13121	1.78694	
13122	4.64331	
13123	2.87479	
13124	16.1293	
13131	4.80124	
13132	3.85885	
13133	6.48458	
13134	15.4037	
13221	1.84482	
13222	3.92317	
13223	0.467803	
13224	12.6897	
13231	1.19335	
13232	1.77505	
13233	4.52479	
13234	10.2923	
13322	0.201577	
13323	9.43464	
13324	1.09894	
13333	8.88313	
13334	0.385752	
14122	0.393547	
14124	8.631	
14132	0.942987	
14134	5.97952	
14221	3.44284	
14222	2.03739	
14223	13.6949	
14224	3.78311	
14231	3.34139	
14232	3.17583	
14233	5.31269	
14234	8.82053	
14321	1.60088	
14324	7.01901	
14331	1.013	
14333	9.96964	
14334	0.73547	
15221	0.256432	
15222	0.517849	
15223	3.87585	
15224	10.2369	
15231	2.95525	
15232	2.48241	
15233	6.50435	
15234	9.27865	
15323	1.04062	
15324	8.27394	
15332	0.491872	
15333	11.0184	
15334	1.18562	
15424	0.218258	
15434	0.390472	
16222	0.174469	
16223	0.839043	
16224	7.9042	
16231	0.910831	
16232	7.47865	
16234	0.720961	
16322	0.565899	
16323	1.00595	
16324	7.82184	
16331	0.968895	
16332	0.403194	
16333	0.903053	
16334	6.8225	
16434	0.584875	
21111	6.52174	
21112	6.72756	
21113	10.0901	
21114	6.47592	
21141	10.9453	
21142	8.6385	
21143	8.69282	
21144	8.65426	
21211	3.03077	
21212	4.35546	
21213	2.28966	
21214	11.508	
21241	0.930821	
21242	3.27383	
21243	2.08941	
21244	12.5209	
21312	1.31057	
21313	0.872624	
21314	6.61657	
21343	8.76014	
22111	9.26362	
22112	12.0424	
22113	7.12208	
22114	7.51005	
22121	8.99384	
22122	13.2106	
22123	5.59902	
22124	7.78153	
22131	11.3999	
22132	11.1214	
22133	10.299	
22134	10.8338	
22141	12.4996	
22142	10.664	
22143	10.7478	
22144	10.8624	
22211	1.0824	
22213	14.4073	
22214	0.584455	
22221	1.51392	
22222	1.99531	
22223	2.59575	
22224	11.3531	
22231	3.39542	
22232	2.67166	
22233	1.01984	
22234	12.6429	
22241	3.35546	
22242	2.32126	
22243	1.8486	
22244	12.747	
22314	1.40504	
22321	5.3207	
22324	0.327073	
22333	1.88308	
22334	5.44983	
22341	4.31753	
23121	10.9705	
23122	15.0063	
23123	11.4128	
23124	12.1713	
23131	12.6256	
23132	12.1414	
23133	11.6001	
23134	11.9712	
23221	4.15372	
23222	0.845236	
23223	5.6421	
23224	12.7722	
23231	2.61984	
23232	3.1684	
23233	12.4704	
23234	4.77168	
23324	6.56942	
23331	0.253776	
23332	0.860654	
23334	8.57506	
24121	11.8675	
24122	11.9258	
24123	10.556	
24124	15.4396	
24131	12.3632	
24132	12.3458	
24133	12.2664	
24134	13.8287	
24221	3.65177	
24222	4.2538	
24223	4.43438	
24224	12.6729	
24231	6.82049	
24232	3.26626	
24233	2.91494	
24234	11.728	
24321	0.971908	
24322	8.37308	
24323	2.01994	
24332	0.0256541	
24333	4.11604	
24334	8.25515	
25124	10.5677	
25131	9.58251	
25132	0.400593	
25134	0.842734	
25221	7.52382	
25222	4.73133	
25223	13.1023	
25224	4.59918	
25231	6.58205	
25232	5.59628	
25233	4.84964	
25234	11.6418	
25321	1.07228	
25322	1.20905	
25323	4.68612	
25324	11.254	
25331	2.22462	
25332	0.392226	
25333	0.153435	
25334	8.21001	
26221	11.1209	
26222	4.88383	
26223	7.5039	
26224	4.59245	
26231	5.35164	
26232	1.89862	
26233	5.64525	
