52343	5.37707	
52344	3.66865	
53111	16.5139	
53112	14.7247	
53113	14.401	
53114	15.3444	
53141	15.7539	
53142	15.3551	
53143	13.5934	
53144	17.5627	
53211	9.02753	
53212	10.6836	
53213	11.162	
53214	13.7954	
53241	10.5869	
53344	3.52388	
54111	14.7557	
54112	14.1209	
54113	13.1228	
54114	13.9136	
54141	14.9865	
54142	14.8228	
54143	12.9144	
54144	15.3449	
54211	7.8138	
54314	0.986188	
54341	1.73224	
54343	9.2433	
54344	0.956568	
55111	14.1644	
55112	12.9413	
55113	11.2624	
55114	13.1557	
55221	7.7174	
55222	6.56125	
55223	11.1016	
55314	1.46966	
55321	1.18796	
55322	0.35184	
56122	10.4781	
56123	11.2232	
56124	10.787	
56131	11.3414	
56132	11.0918	
56231	9.3898	
56232	6.5467	
56233	6.50472	
56234	6.15801	
56321	3.56602	
56322	0.669309	
56323	1.08113	
56324	0.732144	
56331	0.540084	
56332	0.118504	
61243	10.2068	
61244	1.60837	
61311	2.89071	
61312	5.21733	
61313	10.479	
61444	0.122167	
62211	5.4985	
62212	6.63886	
62213	14.1132	
62314	2.37806	
62341	0.786488	
62342	1.71759	
62343	12.4372	
63114	6.16898	
63141	1.74835	
63142	4.03029	
63311	1.3607	
63312	0.359406	
63313	9.82888	
63314	3.17296	
64112	10.9514	
64113	8.84247	
64114	14.3283	
64141	10.0275	
64142	9.71696	
64244	11.9995	
65144	13.668	
65211	2.99758	
65212	2.43696	
65213	6.49533	
65214	10.3485	
65241	3.2038	
65242	3.4499	
65243	12.795	
65244	1.67578	
65311	0.4209	
66114	5.99346	
66121	13.7879	
66122	11.2716	
66123	9.54112	
66221	1.96016	
66222	1.57552	
66223	1.48112	
66224	6.02633	

